iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
16049124,0.007162405966254737,2504.890753,112.72073305638871,0.0001346978,0.0001346978,6.4267,4.4894e+05,-8.67038e-05,-8.31582831e-05,9.53234e-07,-3.00091,0.014651,0.00020685
16058070,0.007166398388755866,2504.890753,112.78359666303005,0.0001374045,0.0001374045,6.8091,4.4894e+05,-8.844e-05,-8.49341466e-05,9.54406e-07,-3.00135,0.013251,0.00018694
16067016,0.007170390811256995,2504.890753,112.8464602696714,0.0001399715,0.0001399715,7.1574,4.4894e+05,-9.00869e-05,-8.6622485e-05,9.55582e-07,-3.00181,0.011849,0.00016735
16075962,0.007174383233758124,2504.890753,112.90932387631274,0.0001423914,0.0001423914,7.554,4.4894e+05,-9.16393e-05,-8.82166788e-05,9.56761e-07,-3.0023,0.010461,0.00014783
16084908,0.007178375656259253,2504.890753,112.97218748295408,0.0001446572,0.0001446572,7.9331,4.4894e+05,-9.30934e-05,-8.97141424e-05,9.57941e-07,-3.00282,0.0091033,0.00012872
16093854,0.0071823680787603825,2504.890753,113.03505108959543,0.0001467625,0.0001467625,8.1445,4.4894e+05,-9.44448e-05,-9.1106993e-05,9.59121e-07,-3.00336,0.0077913,0.00011042
16102800,0.007186360501261512,2504.890753,113.09791469623677,0.0001487011,0.0001487011,8.5136,4.4894e+05,-9.56891e-05,-9.23894954e-05,9.60297e-07,-3.00394,0.0065403,9.276e-05
16111746,0.007190352923762641,2504.890753,113.16077830287811,0.0001504675,0.0001504675,8.7599,4.4894e+05,-9.68233e-05,-9.35613767e-05,9.6147e-07,-3.00454,0.0053646,7.6183e-05
16120692,0.00719434534626377,2504.890753,113.22364190951946,0.0001520566,0.0001520566,8.9814,4.4894e+05,-9.78436e-05,-9.46192932e-05,9.62636e-07,-3.00517,0.0042777,6.0838e-05
16129638,0.007198337768764899,2504.890753,113.2865055161608,0.0001534639,0.0001534639,9.1799,4.4894e+05,-9.87471e-05,-9.5560134e-05,9.63794e-07,-3.00583,0.0032922,4.697e-05
16138584,0.007202330191266028,2504.890753,113.34936912280214,0.0001546853,0.0001546853,9.465,4.4894e+05,-9.95309e-05,-9.63772303e-05,9.64943e-07,-3.00651,0.0024195,3.4569e-05
16147530,0.007206322613767157,2504.890753,113.41223272944349,0.0001557174,0.0001557174,9.5805,4.4894e+05,-0.000100194,-9.7070966e-05,9.6608e-07,-3.00723,0.0016694,2.4067e-05
16156476,0.007210315036268286,2504.890753,113.47509633608483,0.0001565571,0.0001565571,9.8258,4.4894e+05,-0.000100734,-9.76360441e-05,9.67203e-07,-3.00797,0.0010506,1.5328e-05
16165422,0.007214307458769415,2504.890753,113.53795994272618,0.0001572023,0.0001572023,9.9171,4.4894e+05,-0.00010115,-9.80775345e-05,9.68311e-07,-3.00874,0.00057004,8.6011e-06
16174368,0.0072182998812705445,2504.890753,113.60082354936752,0.0001576509,0.0001576509,9.9625,4.4894e+05,-0.000101439,-9.83887838e-05,9.69403e-07,-3.00953,0.00023321,3.8265e-06
16183314,0.0072222923037716736,2504.890753,113.66368715600886,0.0001579019,0.0001579019,9.8001,4.4894e+05,-0.000101602,-9.85741354e-05,9.70476e-07,-3.01034,4.3858e-05,1.0477e-06
16192260,0.007226284726272803,2504.890753,113.7265507626502,0.0001579544,0.0001579544,10.088,4.4894e+05,-0.000101637,-9.86352094e-05,9.71529e-07,-3.01118,4.1615e-06,4.5105e-07
16201206,0.007230277148773932,2504.890753,113.78941436929155,0.0001578085,0.0001578085,11.223,4.4894e+05,-0.000101545,-9.85687657e-05,9.7256e-07,-3.01204,0.00011409,1.9297e-06
16210152,0.007234269571275061,2504.890753,113.85227797593289,0.0001574651,0.0001574651,11.465,4.4894e+05,-0.000101327,-9.83754297e-05,9.7357e-07,-3.01291,0.00037194,5.5449e-06
16219098,0.00723826199377619,2504.890753,113.91514158257424,0.000156925,0.000156925,11.174,4.4894e+05,-0.000100982,-9.80506533e-05,9.74555e-07,-3.01381,0.00077478,1.1121e-05
16228044,0.007242254416277319,2504.890753,113.97800518921558,0.0001561898,0.0001561898,11.054,4.4894e+05,-0.000100512,-9.76008172e-05,9.75516e-07,-3.01472,0.0013178,1.8777e-05
16236990,0.007246246838778448,2504.890753,114.04086879585692,0.0001552619,0.0001552619,10.8,4.4894e+05,-9.99183e-05,-9.70236243e-05,9.7645e-07,-3.01565,0.0019947,2.821e-05
16245936,0.007250239261279577,2504.890753,114.10373240249827,0.0001541437,0.0001541437,10.577,4.4894e+05,-9.92033e-05,-9.63197194e-05,9.77359e-07,-3.01659,0.0027975,3.9392e-05
16254882,0.007254231683780706,2504.890753,114.16659600913961,0.0001528387,0.0001528387,10.466,4.4894e+05,-9.83685e-05,-9.54929692e-05,9.7824e-07,-3.01754,0.0037167,5.2419e-05
16263828,0.0072582241062818355,2504.890753,114.22945961578095,0.0001513507,0.0001513507,9.9282,4.4894e+05,-9.74169e-05,-9.45505254e-05,9.79094e-07,-3.0185,0.0047422,6.6512e-05
16272774,0.007262216528782965,2504.890753,114.2923232224223,0.0001496839,0.0001496839,10.09,4.4894e+05,-9.6351e-05,-9.34978861e-05,9.7992e-07,-3.01947,0.0058608,8.2484e-05
16281720,0.007266208951284094,2504.890753,114.35518682906364,0.0001478433,0.0001478433,9.3138,4.4894e+05,-9.51742e-05,-9.233765e-05,9.80717e-07,-3.02044,0.0070611,9.8911e-05
16290666,0.007270201373785223,2504.890753,114.41805043570498,0.0001458343,0.0001458343,9.4207,4.4894e+05,-9.38896e-05,-9.10701802e-05,9.81487e-07,-3.02142,0.0083275,0.00011698
16299612,0.007274193796286352,2504.890753,114.48091404234633,0.0001436626,0.0001436626,8.8124,4.4894e+05,-9.25009e-05,-8.96958208e-05,9.82228e-07,-3.02239,0.0096465,0.00013519
16308558,0.007278186218787481,2504.890753,114.54377764898767,0.0001413347,0.0001413347,8.752,4.4894e+05,-9.10118e-05,-8.82171463e-05,9.82942e-07,-3.02337,0.011002,0.00015453
16317504,0.00728217864128861,2504.890753,114.60664125562901,0.0001388572,0.0001388572,8.2144,4.4894e+05,-8.94269e-05,-8.66421451e-05,9.83629e-07,-3.02435,0.012378,0.00017369
16326450,0.007286171063789739,2504.890753,114.66950486227036,0.0001362376,0.0001362376,7.9398,4.4894e+05,-8.77505e-05,-8.49733336e-05,9.84288e-07,-3.02532,0.01376,0.00019325
16335396,0.007290163486290868,2504.890753,114.7323684689117,0.0001334832,0.0001334832,7.2583,4.4894e+05,-8.59879e-05,-8.32185822e-05,9.84922e-07,-3.02629,0.015131,0.00021234
16344342,0.0072941559087919975,2504.890753,114.79523207555305,0.0001306022,0.0001306022,6.7885,4.4894e+05,-8.41445e-05,-8.13838891e-05,9.8553e-07,-3.02725,0.016475,0.00023111
16353288,0.007298148331293127,2504.890753,114.85809568219439,0.0001276029,0.0001276029,6.3512,4.4894e+05,-8.22254e-05,-7.9473202e-05,9.86114e-07,-3.02821,0.017777,0.00024944
16362234,0.007302140753794256,2504.890753,114.92095928883573,0.0001244939,0.0001244939,5.8136,4.4894e+05,-8.02363e-05,-7.74915429e-05,9.86674e-07,-3.02915,0.019022,0.00026675
16371180,0.007306133176295385,2504.890753,114.98382289547708,0.0001212843,0.0001212843,5.444,4.4894e+05,-7.81828e-05,-7.54441491e-05,9.87212e-07,-3.03009,0.020194,0.00028332
16380126,0.007310125598796514,2504.890753,115.04668650211842,0.0001179835,0.0001179835,4.8186,4.4894e+05,-7.60709e-05,-7.33381162e-05,9.87728e-07,-3.03101,0.021281,0.00029845
16389072,0.007314118021297643,2504.890753,115.10955010875976,0.000114601,0.000114601,4.4813,4.4894e+05,-7.39066e-05,-7.11817804e-05,9.88225e-07,-3.03192,0.02227,0.00031267
16398018,0.007318110443798772,2504.890753,115.1724137154011,0.0001111467,0.0001111467,3.7815,4.4894e+05,-7.16961e-05,-6.89755435e-05,9.88703e-07,-3.03282,0.02315,0.00032469
16406964,0.007322102866299901,2504.890753,115.23527732204245,0.0001076305,0.0001076305,3.337,4.4894e+05,-6.9446e-05,-6.67296275e-05,9.89163e-07,-3.03371,0.02391,0.00033551
16415910,0.00732609528880103,2504.890753,115.2981409286838,0.0001040626,0.0001040626,2.6592,4.4894e+05,-6.7163e-05,-6.44523527e-05,9.89607e-07,-3.03458,0.024542,0.00034422
16424856,0.007330087711302159,2504.890753,115.36100453532514,0.0001004535,0.0001004535,2.0986,4.4894e+05,-6.48535e-05,-6.21480586e-05,9.90037e-07,-3.03543,0.025038,0.00035119
16433802,0.0073340801338032885,2504.890753,115.42386814196648,9.681338e-05,9.681338e-05,1.5794,4.4894e+05,-6.25242e-05,-5.9825586e-05,9.90453e-07,-3.03627,0.025393,0.00035634
16442748,0.007338072556304418,2504.890753,115.48673174860782,9.315297e-05,9.315297e-05,0.92871,4.4894e+05,-6.01816e-05,-5.74860669e-05,9.90857e-07,-3.03709,0.025603,0.00035913
16451694,0.007342064978805547,2504.890753,115.54959535524917,8.948283e-05,8.948283e-05,0.50885,4.4894e+05,-5.78327e-05,-5.51355984e-05,9.9125e-07,-3.0379,0.025665,0.00036021
16460640,0.007346057401306676,2504.890753,115.61245896189051,8.58136e-05,8.58136e-05,-0.1488,4.4894e+05,-5.54843e-05,-5.27823852e-05,9.91634e-07,-3.03869,0.025578,0.00035891
16469586,0.007350049823807805,2504.890753,115.67532256853185,8.215588e-05,8.215588e-05,-0.65415,4.4895e+05,-5.3143e-05,-5.04337969e-05,9.9201e-07,-3.03947,0.025343,0.00035592
16478532,0.007354042246308934,2504.890753,115.7381861751732,7.852027e-05,7.852027e-05,-1.3578,4.4895e+05,-5.08154e-05,-4.80973451e-05,9.92378e-07,-3.04023,0.024965,0.00035047
16487478,0.007358034668810063,2504.890753,115.80104978181454,7.491727e-05,7.491727e-05,-1.7947,4.4895e+05,-4.85084e-05,-4.57783823e-05,9.92742e-07,-3.04097,0.024446,0.00034353
16496424,0.007362027091311192,2504.890753,115.86391338845588,7.13573e-05,7.13573e-05,-2.4452,4.4895e+05,-4.62284e-05,-4.34832286e-05,9.931e-07,-3.0417,0.023793,0.00033434
16505370,0.007366019513812321,2504.890753,115.92677699509723,6.785066e-05,6.785066e-05,-2.8945,4.4895e+05,-4.39819e-05,-4.12168399e-05,9.93455e-07,-3.04242,0.023012,0.00032371
16514316,0.0073700119363134505,2504.890753,115.98964060173857,6.440749e-05,6.440749e-05,-3.5016,4.4895e+05,-4.17755e-05,-3.89865515e-05,9.93807e-07,-3.04312,0.022115,0.00031117
16523262,0.00737400435881458,2504.890753,116.05250420837991,6.103774e-05,6.103774e-05,-3.9632,4.4895e+05,-3.96156e-05,-3.6798604e-05,9.94158e-07,-3.04381,0.02111,0.00029724
16532208,0.007377996781315709,2504.890753,116.11536781502126,5.775115e-05,5.775115e-05,-4.4746,4.4895e+05,-3.75084e-05,-3.4660182e-05,9.94507e-07,-3.04449,0.02001,0.00028191
16541154,0.007381989203816838,2504.890753,116.1782314216626,5.455722e-05,5.455722e-05,-4.9439,4.4895e+05,-3.54602e-05,-3.25793189e-05,9.94857e-07,-3.04515,0.018826,0.00026542
16550100,0.007385981626317967,2504.890753,116.24109502830395,5.146517e-05,5.146517e-05,-5.2908,4.4895e+05,-3.34765e-05,-3.05586366e-05,9.95207e-07,-3.0458,0.017573,0.00024814
16559046,0.007389974048819096,2504.890753,116.30395863494529,4.848396e-05,4.848396e-05,-5.8894,4.4895e+05,-3.15633e-05,-2.86043509e-05,9.95558e-07,-3.04644,0.016266,0.00022964
16567992,0.007393966471320225,2504.890753,116.36682224158663,4.562217e-05,4.562217e-05,-6.136,4.4895e+05,-2.97263e-05,-2.67225389e-05,9.95911e-07,-3.04707,0.014919,0.00021092
16576938,0.007397958893821354,2504.890753,116.42968584822798,4.288808e-05,4.288808e-05,-6.603,4.4895e+05,-2.79717e-05,-2.49233431e-05,9.96266e-07,-3.04769,0.013549,0.00019134
16585884,0.007401951316322483,2504.890753,116.49254945486932,4.02896e-05,4.02896e-05,-6.8879,4.4895e+05,-2.63045e-05,-2.32121218e-05,9.96624e-07,-3.04831,0.012169,0.00017191
16594830,0.007405943738823612,2504.890753,116.55541306151066,3.783421e-05,3.783421e-05,-7.2792,4.4895e+05,-2.47295e-05,-2.15963544e-05,9.96984e-07,-3.04891,0.010798,0.00015256
16603776,0.0074099361613247415,2504.890753,116.618276668152,3.552899e-05,3.552899e-05,-7.5983,4.4895e+05,-2.32505e-05,-2.00822863e-05,9.97347e-07,-3.04951,0.0094502,0.00013371
16612722,0.007413928583825871,2504.890753,116.68114027479335,3.338058e-05,3.338058e-05,-8.0229,4.4895e+05,-2.18717e-05,-1.8670461e-05,9.97714e-07,-3.0501,0.0081419,0.00011529
16621668,0.007417921006327,2504.890753,116.7440038814347,3.139514e-05,3.139514e-05,-8.2944,4.4895e+05,-2.05971e-05,-1.73593852e-05,9.98084e-07,-3.05068,0.0068879,9.768e-05
16630614,0.007421913428828129,2504.890753,116.80686748807604,2.95784e-05,2.95784e-05,-8.4981,4.4895e+05,-1.94308e-05,-1.61554068e-05,9.98457e-07,-3.05126,0.0057025,8.0941e-05
16639560,0.007425905851329258,2504.890753,116.86973109471738,2.793557e-05,2.793557e-05,-8.7937,4.4895e+05,-1.83761e-05,-1.50659749e-05,9.98835e-07,-3.05183,0.0045995,6.5408e-05
16648506,0.007429898273830387,2504.890753,116.93259470135872,2.647136e-05,2.647136e-05,-9.0985,4.4895e+05,-1.74359e-05,-1.40878451e-05,9.99215e-07,-3.0524,0.0035917,5.1189e-05
16657452,0.007433890696331516,2504.890753,116.99545830800007,2.518994e-05,2.518994e-05,-9.2304,4.4895e+05,-1.66128e-05,-1.32297868e-05,9.996e-07,-3.05296,0.0026905,3.8538e-05
16666398,0.007437883118832645,2504.890753,117.05832191464141,2.409499e-05,2.409499e-05,-9.4222,4.4895e+05,-1.59098e-05,-1.24963764e-05,9.99988e-07,-3.05352,0.0019064,2.7436e-05
16675344,0.007441875541333774,2504.890753,117.12118552128275,2.318965e-05,2.318965e-05,-9.4182,4.4895e+05,-1.53284e-05,-1.18873286e-05,1.00038e-06,-3.05407,0.001248,1.8189e-05
16684290,0.0074458679638349035,2504.890753,117.1840491279241,2.247649e-05,2.247649e-05,-9.8152,4.4895e+05,-1.48696e-05,-1.13956849e-05,1.00078e-06,-3.05462,0.00072339,1.0678e-05
16693236,0.007449860386336033,2504.890753,117.24691273456544,2.19575e-05,2.19575e-05,-9.6318,4.4895e+05,-1.45355e-05,-1.10324249e-05,1.00118e-06,-3.05517,0.00033804,5.3036e-06
16702182,0.007453852808837162,2504.890753,117.30977634120678,2.163414e-05,2.163414e-05,-9.9868,4.4895e+05,-1.43269e-05,-1.08000362e-05,1.00158e-06,-3.05572,9.6589e-05,1.7996e-06
16711128,0.007457845231338291,2504.890753,117.37263994784813,2.150729e-05,2.150729e-05,-9.7619,4.4895e+05,-1.42446e-05,-1.06993393e-05,1.00199e-06,-3.05626,1.5402e-06,4.3437e-07
16720074,0.00746183765383942,2504.890753,117.43550355448947,2.157716e-05,2.157716e-05,-10.991,4.4895e+05,-1.42883e-05,-1.07207946e-05,1.0024e-06,-3.0568,5.3774e-05,1.1294e-06
16729020,0.007465830076340549,2504.890753,117.49836716113082,2.184326e-05,2.184326e-05,-10.963,4.4895e+05,-1.44575e-05,-1.08661909e-05,1.00281e-06,-3.05734,0.00025229,3.8495e-06
16737966,0.007469822498841678,2504.890753,117.56123076777216,2.230481e-05,2.230481e-05,-11.024,4.4895e+05,-1.47517e-05,-1.11363279e-05,1.00323e-06,-3.05788,0.00059461,8.6589e-06
16746912,0.007473814921342807,2504.890753,117.6240943744135,2.296042e-05,2.296042e-05,-10.77,4.4895e+05,-1.517e-05,-1.15289806e-05,1.00366e-06,-3.05842,0.0010768,1.5361e-05
16755858,0.007477807343843936,2504.890753,117.68695798105485,2.380816e-05,2.380816e-05,-10.708,4.4895e+05,-1.57111e-05,-1.20454931e-05,1.00409e-06,-3.05895,0.0016931,2.3983e-05
16764804,0.0074817997663450654,2504.890753,117.74982158769619,2.484549e-05,2.484549e-05,-10.595,4.4895e+05,-1.63739e-05,-1.26819803e-05,1.00452e-06,-3.05949,0.0024361,3.4355e-05
16773750,0.0074857921888461946,2504.890753,117.81268519433753,2.606936e-05,2.606936e-05,-10.501,4.4895e+05,-1.71563e-05,-1.34388116e-05,1.00496e-06,-3.06002,0.0032972,4.6562e-05
16782696,0.007489784611347324,2504.890753,117.87554880097888,2.747618e-05,2.747618e-05,-10.115,4.4895e+05,-1.80562e-05,-1.4318791e-05,1.0054e-06,-3.06056,0.0042666,5.9998e-05
16791642,0.007493777033848453,2504.890753,117.93841240762022,2.906186e-05,2.906186e-05,-9.8856,4.4895e+05,-1.90705e-05,-1.53142897e-05,1.00585e-06,-3.06109,0.0053329,7.5038e-05
16800588,0.007497769456349582,2504.890753,118.00127601426156,3.082178e-05,3.082178e-05,-9.4624,4.4895e+05,-2.01961e-05,-1.64198397e-05,1.00631e-06,-3.06162,0.0064837,9.1045e-05
16809534,0.007501761878850711,2504.890753,118.0641396209029,3.275081e-05,3.275081e-05,-9.2596,4.4895e+05,-2.14297e-05,-1.76313481e-05,1.00677e-06,-3.06216,0.0077055,0.00010821
16818480,0.00750575430135184,2504.890753,118.12700322754425,3.484332e-05,3.484332e-05,-8.9117,4.4895e+05,-2.27678e-05,-1.89457058e-05,1.00723e-06,-3.0627,0.0089841,0.00012607
16827426,0.007509746723852969,2504.890753,118.1898668341856,3.709318e-05,3.709318e-05,-8.7045,4.4895e+05,-2.42069e-05,-2.03635018e-05,1.00771e-06,-3.06323,0.010304,0.00014471
16836372,0.007513739146354098,2504.890753,118.25273044082694,3.949386e-05,3.949386e-05,-8.2429,4.4895e+05,-2.57425e-05,-2.1878156e-05,1.00819e-06,-3.06378,0.011651,0.00016359
16845318,0.007517731568855227,2504.890753,118.31559404746828,4.203834e-05,4.203834e-05,-7.9276,4.4895e+05,-2.73704e-05,-2.34891201e-05,1.00867e-06,-3.06432,0.013009,0.00018265
16854264,0.0075217239913563565,2504.890753,118.37845765410962,4.471924e-05,4.471924e-05,-7.5292,4.4895e+05,-2.90859e-05,-2.51926064e-05,1.00916e-06,-3.06487,0.014362,0.0002018
16863210,0.007525716413857486,2504.890753,118.44132126075097,4.752875e-05,4.752875e-05,-6.914,4.4895e+05,-3.0884e-05,-2.69868531e-05,1.00966e-06,-3.06542,0.015695,0.00022018
16872156,0.007529708836358615,2504.890753,118.50418486739231,5.045873e-05,5.045873e-05,-6.6185,4.4895e+05,-3.2759e-05,-2.88585476e-05,1.01017e-06,-3.06598,0.016992,0.0002387
16881102,0.007533701258859744,2504.890753,118.56704847403365,5.350068e-05,5.350068e-05,-5.9751,4.4895e+05,-3.47059e-05,-3.08035574e-05,1.01069e-06,-3.06654,0.018238,0.00025592
16890048,0.007537693681360873,2504.890753,118.629912080675,5.664576e-05,5.664576e-05,-5.5515,4.4895e+05,-3.67187e-05,-3.28134337e-05,1.01121e-06,-3.06711,0.019419,0.00027248
16898994,0.007541686103862002,2504.890753,118.69277568731634,5.988484e-05,5.988484e-05,-5.0616,4.4895e+05,-3.87915e-05,-3.48846114e-05,1.01174e-06,-3.06769,0.020521,0.00028803
16907940,0.007545678526363131,2504.890753,118.75563929395769,6.320854e-05,6.320854e-05,-4.4533,4.4895e+05,-4.09185e-05,-3.70125465e-05,1.01227e-06,-3.06828,0.021531,0.0003021
16916886,0.00754967094886426,2504.890753,118.81850290059903,6.660721e-05,6.660721e-05,-3.9847,4.4895e+05,-4.30937e-05,-3.91935351e-05,1.01281e-06,-3.06887,0.022438,0.00031497
16925832,0.007553663371365389,2504.890753,118.88136650724037,7.0071e-05,7.0071e-05,-3.3887,4.4895e+05,-4.53108e-05,-4.14199848e-05,1.01336e-06,-3.06948,0.023231,0.00032607
16934778,0.0075576557938665185,2504.890753,118.94423011388172,7.358987e-05,7.358987e-05,-2.9086,4.4895e+05,-4.75633e-05,-4.36826289e-05,1.01391e-06,-3.0701,0.0239,0.00033554
16943724,0.0075616482163676476,2504.890753,119.00709372052306,7.715361e-05,7.715361e-05,-2.3482,4.4895e+05,-4.98446e-05,-4.59731065e-05,1.01447e-06,-3.07073,0.024439,0.00034308
16952670,0.007565640638868777,2504.890753,119.0699573271644,8.07519e-05,8.07519e-05,-1.7248,4.4895e+05,-5.21479e-05,-4.8284376e-05,1.01503e-06,-3.07138,0.024841,0.00034871
16961616,0.007569633061369906,2504.890753,119.13282093380575,8.437433e-05,8.437433e-05,-1.1228,4.4895e+05,-5.44667e-05,-5.06118451e-05,1.0156e-06,-3.07203,0.025102,0.00035235
16970562,0.007573625483871035,2504.890753,119.19568454044709,8.801041e-05,8.801041e-05,-0.55928,4.4895e+05,-5.67943e-05,-5.29488131e-05,1.01617e-06,-3.07271,0.025218,0.00035403
16979508,0.007577617906372164,2504.890753,119.25854814708843,9.164963e-05,9.164963e-05,-0.0021475,4.4894e+05,-5.91237e-05,-5.52893154e-05,1.01674e-06,-3.0734,0.025189,0.00035356
16988454,0.007581610328873293,2504.890753,119.32141175372978,9.528143e-05,9.528143e-05,0.54565,4.4894e+05,-6.14487e-05,-5.76279925e-05,1.01732e-06,-3.0741,0.025014,0.00035119
16997400,0.007585602751374422,2504.890753,119.38427536037112,9.889532e-05,9.889532e-05,1.0906,4.4894e+05,-6.37624e-05,-5.99572038e-05,1.01789e-06,-3.07483,0.024695,0.0003468
17006346,0.007589595173875551,2504.890753,119.44713896701246,0.0001024808,0.0001024808,1.612,4.4894e+05,-6.60582e-05,-6.22722949e-05,1.01846e-06,-3.07557,0.024236,0.00034051
17015292,0.00759358759637668,2504.890753,119.51000257365381,0.0001060275,0.0001060275,2.2186,4.4894e+05,-6.83296e-05,-6.45650568e-05,1.01903e-06,-3.07633,0.023644,0.00033226
17024238,0.0075975800188778095,2504.890753,119.57286618029515,0.0001095253,0.0001095253,2.7255,4.4894e+05,-7.05702e-05,-6.6829559e-05,1.0196e-06,-3.07711,0.022923,0.00032239
17033184,0.007601572441378939,2504.890753,119.6357297869365,0.0001129639,0.0001129639,3.2907,4.4894e+05,-7.27735e-05,-6.90596403e-05,1.02016e-06,-3.07791,0.022084,0.00031068
17042130,0.007605564863880068,2504.890753,119.69859339357784,0.0001163334,0.0001163334,3.7148,4.4894e+05,-7.49331e-05,-7.12446398e-05,1.02071e-06,-3.07872,0.021135,0.00029764
17051076,0.007609557286381197,2504.890753,119.76145700021918,0.0001196242,0.0001196242,4.3161,4.4894e+05,-7.70429e-05,-7.33804227e-05,1.02126e-06,-3.07956,0.020088,0.00028284
17060022,0.007613549708882326,2504.890753,119.82432060686052,0.0001228266,0.0001228266,4.6732,4.4894e+05,-7.90963e-05,-7.54618589e-05,1.02179e-06,-3.08042,0.018954,0.00026722
17068968,0.007617542131383455,2504.890753,119.88718421350187,0.0001259314,0.0001259314,5.241,4.4894e+05,-8.10877e-05,-7.74807552e-05,1.02232e-06,-3.08129,0.017747,0.00025028
17077914,0.007621534553884584,2504.890753,119.95004782014321,0.0001289297,0.0001289297,5.5544,4.4894e+05,-8.30114e-05,-7.94362578e-05,1.02283e-06,-3.08219,0.016481,0.00023279
17086860,0.007625526976385713,2504.890753,120.01291142678456,0.0001318128,0.0001318128,6.1121,4.4894e+05,-8.48616e-05,-8.1324326e-05,1.02333e-06,-3.0831,0.01517,0.0002142
17095806,0.007629519398886842,2504.890753,120.0757750334259,0.0001345724,0.0001345724,6.3723,4.4894e+05,-8.66326e-05,-8.31340387e-05,1.02381e-06,-3.08404,0.01383,0.00019546
17104752,0.0076335118213879715,2504.890753,120.13863864006724,0.0001372005,0.0001372005,6.7944,4.4894e+05,-8.83191e-05,-8.4854945e-05,1.02427e-06,-3.08499,0.012476,0.00017622
17113698,0.007637504243889101,2504.890753,120.20150224670859,0.0001396895,0.0001396895,7.1424,4.4894e+05,-8.99164e-05,-8.64873607e-05,1.02472e-06,-3.08595,0.011123,0.00015725
17122644,0.00764149666639023,2504.890753,120.26436585334993,0.0001420322,0.0001420322,7.4548,4.4894e+05,-9.14197e-05,-8.80236103e-05,1.02514e-06,-3.08694,0.0097879,0.00013844
17131590,0.007645489088891359,2504.890753,120.32722945999127,0.000144222,0.000144222,7.8969,4.4894e+05,-9.28242e-05,-8.94578585e-05,1.02554e-06,-3.08794,0.0084857,0.00011982
17140536,0.007649481511392488,2504.890753,120.39009306663262,0.0001462524,0.0001462524,7.9219,4.4894e+05,-9.41265e-05,-9.07901593e-05,1.02592e-06,-3.08895,0.0072307,0.0001024
17149482,0.007653473933893617,2504.890753,120.45295667327396,0.0001481177,0.0001481177,8.3418,4.4894e+05,-9.53229e-05,-9.20183677e-05,1.02628e-06,-3.08997,0.0060383,8.5483e-05
17158428,0.007657466356394746,2504.890753,120.5158202799153,0.0001498124,0.0001498124,8.5105,4.4894e+05,-9.64105e-05,-9.31407923e-05,1.02661e-06,-3.09101,0.0049217,6.9886e-05
17167374,0.007661458778895875,2504.890753,120.57868388655665,0.0001513317,0.0001513317,8.9193,4.4894e+05,-9.73858e-05,-9.41504445e-05,1.02691e-06,-3.09205,0.0038943,5.5422e-05
17176320,0.007665451201397004,2504.890753,120.64154749319799,0.0001526714,0.0001526714,9.1767,4.4894e+05,-9.82461e-05,-9.50446801e-05,1.02719e-06,-3.0931,0.0029676,4.2336e-05
17185266,0.007669443623898133,2504.890753,120.70441109983933,0.0001538274,0.0001538274,9.2608,4.4894e+05,-9.89885e-05,-9.58166558e-05,1.02743e-06,-3.09416,0.0021521,3.0896e-05
17194212,0.0076734360463992625,2504.890753,120.76727470648068,0.0001547967,0.0001547967,9.6604,4.4894e+05,-9.96115e-05,-9.64704331e-05,1.02765e-06,-3.09523,0.0014574,2.0981e-05
17203158,0.007677428468900392,2504.890753,120.83013831312202,0.0001555763,0.0001555763,9.17,4.4894e+05,-0.000100113,-9.7005197e-05,1.02784e-06,-3.0963,0.00089075,1.3103e-05
17212104,0.007681420891401521,2504.890753,120.89300191976336,0.0001561641,0.0001561641,9.5052,4.4894e+05,-0.000100491,-9.74128844e-05,1.028e-06,-3.09737,0.0004594,6.9317e-06
17221050,0.00768541331390265,2504.890753,120.95586552640471,0.0001565583,0.0001565583,9.7714,4.4894e+05,-0.000100744,-9.76916756e-05,1.02813e-06,-3.09843,0.00016808,2.7173e-06
17229996,0.007689405736403779,2504.890753,121.01872913304605,0.0001567579,0.0001567579,9.5156,4.4894e+05,-0.000100873,-9.78478846e-05,1.02823e-06,-3.0995,1.9859e-05,6.557e-07
17238942,0.007693398158904908,2504.890753,121.0815927396874,0.0001567626,0.0001567626,10.713,4.4894e+05,-0.000100877,-9.78818429e-05,1.0283e-06,-3.10056,1.6392e-05,5.6667e-07
17247888,0.007697390581406037,2504.890753,121.14445634632874,0.0001565724,0.0001565724,10.739,4.4894e+05,-0.000100756,-9.77895266e-05,1.02834e-06,-3.10162,0.00015723,2.4615e-06
17256834,0.007701383003907166,2504.890753,121.20731995297008,0.0001561881,0.0001561881,11.055,4.4894e+05,-0.000100512,-9.75745939e-05,1.02835e-06,-3.10267,0.00044046,6.4863e-06
17265780,0.007705375426408295,2504.890753,121.27018355961143,0.0001556109,0.0001556109,10.547,4.4894e+05,-0.000100144,-9.72367489e-05,1.02834e-06,-3.10371,0.00086301,1.2283e-05
17274726,0.0077093678489094245,2504.890753,121.33304716625277,0.0001548423,0.0001548423,10.908,4.4894e+05,-9.96538e-05,-9.67716791e-05,1.02829e-06,-3.10474,0.0014193,2.0236e-05
