iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
22186080,0.009901207802029303,2504.890753,155.82630813029502,8.558584e-05,8.558584e-05,-1.0312,3.702e+05,-5.53208e-05,-5.11392108e-05,1.08019e-06,-3.03831,0.021074,0.00029588
22195026,0.009905200224530432,2504.890753,155.88917173693622,8.891629e-05,8.891629e-05,-0.4666,3.702e+05,-5.74528e-05,-5.32818106e-05,1.081e-06,-3.0384,0.021143,0.00029678
22203972,0.009909192647031561,2504.890753,155.95203534357742,9.224732e-05,9.224732e-05,0.03597,3.702e+05,-5.95852e-05,-5.5426284e-05,1.08182e-06,-3.0385,0.021089,0.00029613
22212918,0.00991318506953269,2504.890753,156.01489895021862,9.556927e-05,9.556927e-05,0.58171,3.702e+05,-6.17121e-05,-5.75673285e-05,1.08266e-06,-3.03861,0.020913,0.0002937
22221864,0.00991717749203382,2504.890753,156.07776255685982,9.887253e-05,9.887253e-05,1.0283,3.702e+05,-6.38272e-05,-5.9697546e-05,1.08351e-06,-3.03872,0.020618,0.00028962
22230810,0.009921169914534948,2504.890753,156.14062616350103,0.0001021475,0.0001021475,1.5891,3.702e+05,-6.59246e-05,-6.18112176e-05,1.08438e-06,-3.03885,0.020206,0.00028397
22239756,0.009925162337036077,2504.890753,156.20348977014223,0.0001053849,0.0001053849,2.1147,3.702e+05,-6.79983e-05,-6.39036788e-05,1.08526e-06,-3.03899,0.019684,0.00027679
22248702,0.009929154759537206,2504.890753,156.26635337678343,0.0001085751,0.0001085751,2.6312,3.702e+05,-7.00424e-05,-6.59695517e-05,1.08615e-06,-3.03915,0.019056,0.00026814
22257648,0.009933147182038336,2504.890753,156.32921698342463,0.0001117091,0.0001117091,3.1041,3.702e+05,-7.20512e-05,-6.80046552e-05,1.08706e-06,-3.03931,0.01833,0.0002581
22266594,0.009937139604539465,2504.890753,156.39208059006583,0.0001147777,0.0001147777,3.582,3.702e+05,-7.40187e-05,-7.00015117e-05,1.08798e-06,-3.0395,0.017514,0.00024669
22275540,0.009941132027040594,2504.890753,156.45494419670703,0.000117772,0.000117772,3.9293,3.702e+05,-7.59389e-05,-7.19518438e-05,1.08892e-06,-3.0397,0.016618,0.00023421
22284486,0.009945124449541723,2504.890753,156.51780780334823,0.0001206835,0.0001206835,4.3752,3.702e+05,-7.78066e-05,-7.3853531e-05,1.08986e-06,-3.03992,0.015652,0.00022077
22293432,0.009949116872042852,2504.890753,156.58067140998944,0.0001235037,0.0001235037,4.7843,3.702e+05,-7.96164e-05,-7.57015837e-05,1.09082e-06,-3.04016,0.014628,0.00020661
22302378,0.009953109294543981,2504.890753,156.64353501663064,0.0001262245,0.0001262245,5.1643,3.702e+05,-8.13632e-05,-7.74900157e-05,1.09178e-06,-3.04042,0.013557,0.00019178
22311324,0.00995710171704511,2504.890753,156.70639862327184,0.0001288379,0.0001288379,5.6196,3.702e+05,-8.30419e-05,-7.92161499e-05,1.09275e-06,-3.0407,0.012451,0.00017627
22320270,0.00996109413954624,2504.890753,156.76926222991304,0.0001313365,0.0001313365,5.9731,3.702e+05,-8.46473e-05,-8.08706441e-05,1.09373e-06,-3.041,0.011324,0.0001605
22329216,0.009965086562047368,2504.890753,156.83212583655424,0.0001337131,0.0001337131,6.295,3.702e+05,-8.61742e-05,-8.2447542e-05,1.09471e-06,-3.04132,0.010188,0.00014449
22338162,0.009969078984548498,2504.890753,156.89498944319544,0.0001359608,0.0001359608,6.6227,3.702e+05,-8.76179e-05,-8.39375178e-05,1.0957e-06,-3.04167,0.0090568,0.00012839
22347108,0.009973071407049627,2504.890753,156.95785304983664,0.000138073,0.000138073,6.7927,3.702e+05,-8.89745e-05,-8.53366086e-05,1.09669e-06,-3.04204,0.0079428,0.00011276
22356054,0.009977063829550756,2504.890753,157.02071665647784,0.0001400438,0.0001400438,7.2371,3.702e+05,-9.02404e-05,-8.66429255e-05,1.09767e-06,-3.04243,0.0068596,9.73e-05
22365000,0.009981056252051885,2504.890753,157.08358026311905,0.0001418674,0.0001418674,7.4256,3.702e+05,-9.14117e-05,-8.78505769e-05,1.09866e-06,-3.04285,0.0058193,8.263e-05
22373946,0.009985048674553014,2504.890753,157.14644386976025,0.0001435386,0.0001435386,7.5845,3.702e+05,-9.24843e-05,-8.89554263e-05,1.09964e-06,-3.04329,0.0048337,6.8652e-05
22382892,0.009989041097054143,2504.890753,157.20930747640145,0.0001450526,0.0001450526,7.7427,3.702e+05,-9.34554e-05,-8.99569556e-05,1.10062e-06,-3.04376,0.0039144,5.5761e-05
22391838,0.009993033519555272,2504.890753,157.27217108304265,0.000146405,0.000146405,8.1935,3.702e+05,-9.43235e-05,-9.08516655e-05,1.10159e-06,-3.04425,0.0030724,4.3872e-05
22400784,0.009997025942056401,2504.890753,157.33503468968385,0.000147592,0.000147592,8.2599,3.702e+05,-9.50859e-05,-9.16391153e-05,1.10256e-06,-3.04477,0.0023168,3.3233e-05
22409730,0.01000101836455753,2504.890753,157.39789829632505,0.0001486101,0.0001486101,8.3759,3.702e+05,-9.5739e-05,-9.23166076e-05,1.10351e-06,-3.04531,0.0016564,2.3815e-05
22418676,0.01000501078705866,2504.890753,157.46076190296625,0.0001494565,0.0001494565,8.5419,3.702e+05,-9.62819e-05,-9.28822481e-05,1.10445e-06,-3.04587,0.0010989,1.5941e-05
22427622,0.010009003209559789,2504.890753,157.52362550960746,0.0001501288,0.0001501288,8.7629,3.702e+05,-9.67132e-05,-9.33302078e-05,1.10538e-06,-3.04645,0.0006506,9.6212e-06
22436568,0.010012995632060918,2504.890753,157.58648911624866,0.0001506251,0.0001506251,8.894,3.702e+05,-9.70321e-05,-9.36645509e-05,1.10629e-06,-3.04706,0.0003166,4.8911e-06
22445514,0.010016988054562047,2504.890753,157.64935272288986,0.000150944,0.000150944,8.9544,3.702e+05,-9.72374e-05,-9.38865452e-05,1.10718e-06,-3.04769,0.0001006,1.8103e-06
22454460,0.010020980477063176,2504.890753,157.71221632953106,0.0001510847,0.0001510847,9.0296,3.702e+05,-9.73285e-05,-9.39942108e-05,1.10806e-06,-3.04833,5.0196e-06,4.4423e-07
22463406,0.010024972899564305,2504.890753,157.77507993617226,0.0001510467,0.0001510467,9.7665,3.702e+05,-9.73055e-05,-9.3989636e-05,1.10892e-06,-3.049,3.0749e-05,7.9151e-07
22472352,0.010028965322065434,2504.890753,157.83794354281346,0.0001508306,0.0001508306,9.9935,3.702e+05,-9.71683e-05,-9.38676075e-05,1.10975e-06,-3.04968,0.00017715,2.8155e-06
22481298,0.010032957744566563,2504.890753,157.90080714945466,0.000150437,0.000150437,10.044,3.702e+05,-9.69173e-05,-9.36306937e-05,1.11057e-06,-3.05038,0.00044238,6.5133e-06
22490244,0.010036950167067692,2504.890753,157.96367075609587,0.000149867,0.000149867,9.8647,3.702e+05,-9.65533e-05,-9.32778664e-05,1.11136e-06,-3.0511,0.00082334,1.1792e-05
22499190,0.010040942589568821,2504.890753,158.02653436273707,0.0001491224,0.0001491224,9.7727,3.702e+05,-9.60777e-05,-9.28140863e-05,1.11212e-06,-3.05183,0.0013155,1.869e-05
22508136,0.01004493501206995,2504.890753,158.08939796937827,0.0001482053,0.0001482053,9.5781,3.702e+05,-9.54919e-05,-9.22433955e-05,1.11286e-06,-3.05257,0.0019131,2.7024e-05
22517082,0.01004892743457108,2504.890753,158.15226157601947,0.0001471185,0.0001471185,9.4206,3.702e+05,-9.47975e-05,-9.15633609e-05,1.11358e-06,-3.05332,0.0026092,3.6769e-05
22526028,0.010052919857072209,2504.890753,158.21512518266067,0.0001458652,0.0001458652,9.224,3.702e+05,-9.39964e-05,-9.07786417e-05,1.11427e-06,-3.05408,0.0033956,4.7734e-05
22534974,0.010056912279573338,2504.890753,158.27798878930187,0.0001444489,0.0001444489,9.0781,3.702e+05,-9.30908e-05,-8.98895771e-05,1.11493e-06,-3.05485,0.004263,5.9928e-05
22543920,0.010060904702074467,2504.890753,158.34085239594307,0.000142874,0.000142874,8.9287,3.702e+05,-9.2083e-05,-8.88942911e-05,1.11556e-06,-3.05562,0.0052013,7.3224e-05
22552866,0.010064897124575596,2504.890753,158.40371600258428,0.0001411449,0.0001411449,8.5067,3.702e+05,-9.09762e-05,-8.77952533e-05,1.11617e-06,-3.0564,0.0061999,8.7183e-05
22561812,0.010068889547076725,2504.890753,158.46657960922548,0.0001392667,0.0001392667,8.1996,3.702e+05,-8.97741e-05,-8.66007908e-05,1.11675e-06,-3.05718,0.007247,0.00010185
22570758,0.010072881969577854,2504.890753,158.52944321586668,0.0001372448,0.0001372448,7.8978,3.702e+05,-8.84802e-05,-8.53116358e-05,1.1173e-06,-3.05796,0.0083305,0.00011697
22579704,0.010076874392078983,2504.890753,158.59230682250788,0.0001350852,0.0001350852,7.545,3.702e+05,-8.70986e-05,-8.39345386e-05,1.11783e-06,-3.05875,0.0094377,0.00013241
22588650,0.010080866814580113,2504.890753,158.65517042914908,0.0001327942,0.0001327942,7.1624,3.702e+05,-8.56331e-05,-8.2472897e-05,1.11833e-06,-3.05953,0.010556,0.00014809
22597596,0.010084859237081242,2504.890753,158.71803403579028,0.0001303783,0.0001303783,6.7788,3.702e+05,-8.40878e-05,-8.09321547e-05,1.1188e-06,-3.0603,0.011672,0.00016371
22606542,0.01008885165958237,2504.890753,158.78089764243148,0.0001278446,0.0001278446,6.3686,3.702e+05,-8.24673e-05,-7.93189626e-05,1.11925e-06,-3.06108,0.012773,0.00017913
22615488,0.0100928440820835,2504.890753,158.84376124907268,0.0001252005,0.0001252005,6.011,3.702e+05,-8.0776e-05,-7.76355382e-05,1.11968e-06,-3.06184,0.013847,0.00019422
22624434,0.010096836504584629,2504.890753,158.9066248557139,0.0001224537,0.0001224537,5.6861,3.702e+05,-7.90186e-05,-7.58841757e-05,1.12008e-06,-3.0626,0.014879,0.00020897
22633380,0.010100828927085758,2504.890753,158.9694884623551,0.0001196121,0.0001196121,5.0882,3.702e+05,-7.71998e-05,-7.4067064e-05,1.12046e-06,-3.06336,0.015861,0.00022267
22642326,0.010104821349586887,2504.890753,159.0323520689963,0.000116684,0.000116684,4.6217,3.702e+05,-7.53258e-05,-7.21960983e-05,1.12082e-06,-3.0641,0.016778,0.00023556
22651272,0.010108813772088016,2504.890753,159.0952156756375,0.0001136779,0.0001136779,4.1489,3.702e+05,-7.34019e-05,-7.0276885e-05,1.12115e-06,-3.06484,0.017622,0.00024737
22660218,0.010112806194589145,2504.890753,159.1580792822787,0.0001106024,0.0001106024,3.7344,3.702e+05,-7.14335e-05,-6.83130615e-05,1.12147e-06,-3.06556,0.018381,0.00025812
22669164,0.010116798617090274,2504.890753,159.2209428889199,0.0001074666,0.0001074666,3.1867,3.702e+05,-6.94263e-05,-6.63081924e-05,1.12177e-06,-3.06627,0.019048,0.00026747
22678110,0.010120791039591404,2504.890753,159.2838064955611,0.0001042795,0.0001042795,2.6825,3.702e+05,-6.73863e-05,-6.42695603e-05,1.12206e-06,-3.06697,0.019615,0.00027537
22687056,0.010124783462092533,2504.890753,159.3466701022023,0.0001010503,0.0001010503,2.2282,3.702e+05,-6.53196e-05,-6.22037562e-05,1.12232e-06,-3.06766,0.020075,0.00028182
22696002,0.010128775884593662,2504.890753,159.4095337088435,9.778846e-05,9.778846e-05,1.7558,3.702e+05,-6.32319e-05,-6.01164203e-05,1.12258e-06,-3.06833,0.020422,0.00028672
22704948,0.010132768307094791,2504.890753,159.4723973154847,9.450335e-05,9.450335e-05,1.1603,3.702e+05,-6.11294e-05,-5.8013089e-05,1.12282e-06,-3.06899,0.020653,0.00028989
22713894,0.01013676072959592,2504.890753,159.5352609221259,9.120449e-05,9.120449e-05,0.65933,3.702e+05,-5.9018e-05,-5.58987398e-05,1.12305e-06,-3.06964,0.020766,0.00029146
22722840,0.010140753152097049,2504.890753,159.5981245287671,8.790144e-05,8.790144e-05,0.16284,3.702e+05,-5.6904e-05,-5.37812293e-05,1.12327e-06,-3.07027,0.020759,0.00029133
22731786,0.010144745574598178,2504.890753,159.6609881354083,8.460378e-05,8.460378e-05,-0.34758,3.702e+05,-5.47932e-05,-5.16632895e-05,1.12348e-06,-3.07089,0.020631,0.00028953
22740732,0.010148737997099307,2504.890753,159.7238517420495,8.132104e-05,8.132104e-05,-0.83951,3.702e+05,-5.26917e-05,-4.95519366e-05,1.12369e-06,-3.0715,0.020385,0.00028616
22749678,0.010152730419600436,2504.890753,159.7867153486907,7.806273e-05,7.806273e-05,-1.3668,3.702e+05,-5.06053e-05,-4.74536968e-05,1.12388e-06,-3.07209,0.020024,0.0002812
22758624,0.010156722842101566,2504.890753,159.8495789553319,7.483825e-05,7.483825e-05,-1.8837,3.7021e+05,-4.85401e-05,-4.5374444e-05,1.12408e-06,-3.07267,0.019551,0.00027471
22767570,0.010160715264602695,2504.890753,159.9124425619731,7.165694e-05,7.165694e-05,-2.3645,3.7021e+05,-4.65019e-05,-4.33162219e-05,1.12426e-06,-3.07324,0.018972,0.00026674
22776516,0.010164707687103824,2504.890753,159.9753061686143,6.8528e-05,6.8528e-05,-2.8404,3.7021e+05,-4.44966e-05,-4.1286142e-05,1.12445e-06,-3.07379,0.018294,0.00025737
22785462,0.010168700109604953,2504.890753,160.0381697752555,6.546047e-05,6.546047e-05,-3.2673,3.7021e+05,-4.25302e-05,-3.92896146e-05,1.12463e-06,-3.07434,0.017525,0.00024676
22794408,0.010172692532106082,2504.890753,160.1010333818967,6.246322e-05,6.246322e-05,-3.6968,3.7021e+05,-4.06082e-05,-3.73325449e-05,1.12481e-06,-3.07487,0.016673,0.00023497
22803354,0.010176684954607211,2504.890753,160.1638969885379,5.954493e-05,5.954493e-05,-4.1482,3.7021e+05,-3.8736e-05,-3.54212666e-05,1.12499e-06,-3.07539,0.015748,0.00022217
22812300,0.01018067737710834,2504.890753,160.22676059517912,5.671402e-05,5.671402e-05,-4.4978,3.7021e+05,-3.69196e-05,-3.35605913e-05,1.12517e-06,-3.07589,0.014762,0.00020843
22821246,0.01018466979960947,2504.890753,160.28962420182032,5.397868e-05,5.397868e-05,-4.9281,3.7021e+05,-3.51642e-05,-3.17617042e-05,1.12535e-06,-3.07639,0.013725,0.00019391
22830192,0.010188662222110598,2504.890753,160.35248780846152,5.134682e-05,5.134682e-05,-5.283,3.7021e+05,-3.34745e-05,-3.00247049e-05,1.12554e-06,-3.07688,0.01265,0.00017909
22839138,0.010192654644611727,2504.890753,160.41535141510272,4.8826e-05,4.8826e-05,-5.7835,3.7021e+05,-3.1856e-05,-2.83547782e-05,1.12572e-06,-3.07736,0.011549,0.0001635
22848084,0.010196647067112857,2504.890753,160.47821502174392,4.642351e-05,4.642351e-05,-6.0382,3.7021e+05,-3.03135e-05,-2.67633063e-05,1.12591e-06,-3.07783,0.010434,0.00014789
22857030,0.010200639489613986,2504.890753,160.54107862838512,4.414629e-05,4.414629e-05,-6.371,3.7021e+05,-2.88512e-05,-2.52540063e-05,1.1261e-06,-3.07829,0.0093189,0.00013215
22865976,0.010204631912115115,2504.890753,160.60394223502632,4.200091e-05,4.200091e-05,-6.7027,3.7021e+05,-2.74732e-05,-2.38308786e-05,1.12629e-06,-3.07874,0.0082164,0.00011663
22874922,0.010208624334616244,2504.890753,160.66680584166753,3.999355e-05,3.999355e-05,-7.0429,3.7021e+05,-2.61839e-05,-2.24989432e-05,1.12649e-06,-3.07919,0.0071392,0.00010123
22883868,0.010212616757117373,2504.890753,160.72966944830873,3.812999e-05,3.812999e-05,-7.2279,3.7021e+05,-2.49874e-05,-2.12617974e-05,1.12669e-06,-3.07963,0.0060994,8.6497e-05
22892814,0.010216609179618502,2504.890753,160.79253305494993,3.64156e-05,3.64156e-05,-7.5018,3.7021e+05,-2.38866e-05,-2.01221297e-05,1.1269e-06,-3.08007,0.0051093,7.2529e-05
22901760,0.010220601602119631,2504.890753,160.85539666159113,3.485529e-05,3.485529e-05,-7.7422,3.7021e+05,-2.28848e-05,-1.90845101e-05,1.12711e-06,-3.0805,0.0041802,5.9382e-05
22910706,0.01022459402462076,2504.890753,160.91826026823233,3.345355e-05,3.345355e-05,-7.9608,3.7021e+05,-2.19855e-05,-1.81535322e-05,1.12732e-06,-3.08092,0.0033229,4.7234e-05
22919652,0.01022858644712189,2504.890753,160.98112387487353,3.221439e-05,3.221439e-05,-8.1179,3.7021e+05,-2.11907e-05,-1.73287099e-05,1.12754e-06,-3.08134,0.0025472,3.6289e-05
22928598,0.010232578869623019,2504.890753,161.04398748151473,3.114137e-05,3.114137e-05,-8.3409,3.7021e+05,-2.05022e-05,-1.66108545e-05,1.12776e-06,-3.08176,0.001862,2.669e-05
22937544,0.010236571292124148,2504.890753,161.10685108815593,3.023752e-05,3.023752e-05,-8.6084,3.7021e+05,-1.99215e-05,-1.60037776e-05,1.12799e-06,-3.08217,0.0012752,1.84e-05
22946490,0.010240563714625277,2504.890753,161.16971469479714,2.950541e-05,2.950541e-05,-8.7246,3.7021e+05,-1.94513e-05,-1.551375e-05,1.12822e-06,-3.08258,0.00079341,1.1547e-05
22955436,0.010244556137126406,2504.890753,161.23257830143834,2.894712e-05,2.894712e-05,-8.7645,3.7021e+05,-1.90923e-05,-1.51338415e-05,1.12846e-06,-3.08298,0.0004221,6.308e-06
22964382,0.010248548559627535,2504.890753,161.29544190807954,2.856422e-05,2.856422e-05,-8.6855,3.7021e+05,-1.88458e-05,-1.48695429e-05,1.1287e-06,-3.08339,0.00016547,2.6846e-06
22973328,0.010252540982128664,2504.890753,161.35830551472074,2.835779e-05,2.835779e-05,-8.8379,3.7021e+05,-1.87123e-05,-1.47193919e-05,1.12895e-06,-3.08379,2.6505e-05,7.0458e-07
22982274,0.010256533404629793,2504.890753,161.42116912136194,2.832835e-05,2.832835e-05,-9.2742,3.7021e+05,-1.86921e-05,-1.46810725e-05,1.1292e-06,-3.08418,6.6314e-06,3.9897e-07
22991220,0.010260525827130922,2504.890753,161.48403272800314,2.847572e-05,2.847572e-05,-9.8993,3.7021e+05,-1.87851e-05,-1.47552798e-05,1.12946e-06,-3.08458,0.00010571,1.7547e-06
23000166,0.010264518249632051,2504.890753,161.54689633464434,2.879937e-05,2.879937e-05,-9.9618,3.7021e+05,-1.89909e-05,-1.49401888e-05,1.12972e-06,-3.08497,0.0003224,4.7624e-06
23009112,0.01026851067213318,2504.890753,161.60975994128555,2.929831e-05,2.929831e-05,-9.8637,3.7021e+05,-1.93093e-05,-1.52366986e-05,1.12999e-06,-3.08537,0.0006541,9.4044e-06
23018058,0.01027250309463431,2504.890753,161.67262354792675,2.997106e-05,2.997106e-05,-9.6553,3.7021e+05,-1.97389e-05,-1.56449793e-05,1.13027e-06,-3.08576,0.001097,1.5559e-05
23027004,0.010276495517135439,2504.890753,161.73548715456795,3.081565e-05,3.081565e-05,-9.5307,3.7021e+05,-2.02785e-05,-1.61654381e-05,1.13055e-06,-3.08615,0.0016458,2.3232e-05
23035950,0.010280487939636568,2504.890753,161.79835076120915,3.182961e-05,3.182961e-05,-9.3617,3.7021e+05,-2.09264e-05,-1.67941084e-05,1.13083e-06,-3.08654,0.0022941,3.2338e-05
23044896,0.010284480362137697,2504.890753,161.86121436785035,3.300993e-05,3.300993e-05,-9.2733,3.7021e+05,-2.1681e-05,-1.75300893e-05,1.13113e-06,-3.08693,0.0030341,4.2737e-05
23053842,0.010288472784638826,2504.890753,161.92407797449155,3.435314e-05,3.435314e-05,-8.9833,3.7021e+05,-2.254e-05,-1.83706993e-05,1.13142e-06,-3.08732,0.0038576,5.4176e-05
23062788,0.010292465207139955,2504.890753,161.98694158113275,3.585534e-05,3.585534e-05,-8.7411,3.7021e+05,-2.35006e-05,-1.93124862e-05,1.13173e-06,-3.08771,0.0047547,6.6699e-05
23071734,0.010296457629641084,2504.890753,162.04980518777396,3.751214e-05,3.751214e-05,-8.4948,3.7021e+05,-2.45601e-05,-2.03520181e-05,1.13204e-06,-3.08811,0.005715,8.0156e-05
23080680,0.010300450052142213,2504.890753,162.11266879441516,3.93187e-05,3.93187e-05,-8.2235,3.7021e+05,-2.57155e-05,-2.14951724e-05,1.13236e-06,-3.0885,0.0067274,9.4326e-05
23089626,0.010304442474643342,2504.890753,162.17553240105636,4.126975e-05,4.126975e-05,-7.9132,3.7021e+05,-2.69635e-05,-2.27320008e-05,1.13269e-06,-3.0889,0.0077801,0.00010908
23098572,0.010308434897144472,2504.890753,162.23839600769756,4.335962e-05,4.335962e-05,-7.6449,3.7021e+05,-2.83003e-05,-2.40638805e-05,1.13302e-06,-3.0893,0.0088607,0.00012428
23107518,0.0103124273196456,2504.890753,162.30125961433876,4.558221e-05,4.558221e-05,-7.2447,3.7021e+05,-2.97219e-05,-2.54793557e-05,1.13336e-06,-3.0897,0.009957,0.00013962
23116464,0.01031641974214673,2504.890753,162.36412322097996,4.793106e-05,4.793106e-05,-6.9529,3.7021e+05,-3.12244e-05,-2.69728835e-05,1.13371e-06,-3.09011,0.011056,0.00015515
23125410,0.010320412164647859,2504.890753,162.42698682762116,5.039933e-05,5.039933e-05,-6.61,3.7021e+05,-3.28036e-05,-2.85446659e-05,1.13407e-06,-3.09052,0.012145,0.00017058
23134356,0.010324404587148988,2504.890753,162.48985043426237,5.297986e-05,5.297986e-05,-6.0819,3.7021e+05,-3.44547e-05,-3.01887269e-05,1.13443e-06,-3.09094,0.013211,0.00018553
23143302,0.010328397009650117,2504.890753,162.55271404090357,5.566515e-05,5.566515e-05,-5.6349,3.7021e+05,-3.61727e-05,-3.18983454e-05,1.1348e-06,-3.09136,0.014243,0.00019998
23152248,0.010332389432151246,2504.890753,162.61557764754477,5.844741e-05,5.844741e-05,-5.2676,3.7021e+05,-3.7953e-05,-3.36703411e-05,1.13518e-06,-3.09179,0.015228,0.00021393
23161194,0.010336381854652375,2504.890753,162.67844125418597,6.131854e-05,6.131854e-05,-4.8185,3.7021e+05,-3.97907e-05,-3.55064708e-05,1.13557e-06,-3.09222,0.016154,0.00022687
23170140,0.010340374277153504,2504.890753,162.74130486082717,6.427022e-05,6.427022e-05,-4.3352,3.7021e+05,-4.16801e-05,-3.7396999e-05,1.13596e-06,-3.09267,0.017011,0.0002388
23179086,0.010344366699654634,2504.890753,162.80416846746837,6.729389e-05,6.729389e-05,-3.8741,3.7021e+05,-4.36154e-05,-3.93355466e-05,1.13636e-06,-3.09312,0.01779,0.00024973
23188032,0.010348359122155763,2504.890753,162.86703207410957,7.038078e-05,7.038078e-05,-3.3158,3.7021e+05,-4.55913e-05,-4.13148782e-05,1.13677e-06,-3.09358,0.018481,0.00025936
23196978,0.010352351544656892,2504.890753,162.92989568075077,7.352196e-05,7.352196e-05,-2.7943,3.7021e+05,-4.76017e-05,-4.33275856e-05,1.13718e-06,-3.09405,0.019076,0.00026764
23205924,0.01035634396715802,2504.890753,162.99275928739198,7.670833e-05,7.670833e-05,-2.364,3.7021e+05,-4.9641e-05,-4.53673186e-05,1.1376e-06,-3.09454,0.019568,0.00027454
23214870,0.01036033638965915,2504.890753,163.05562289403318,7.993064e-05,7.993064e-05,-1.8466,3.702e+05,-5.17035e-05,-4.74303628e-05,1.13802e-06,-3.09503,0.019952,0.00027993
23223816,0.010364328812160279,2504.890753,163.11848650067438,8.317956e-05,8.317956e-05,-1.3092,3.702e+05,-5.37829e-05,-4.95126242e-05,1.13845e-06,-3.09554,0.020223,0.00028376
23232762,0.010368321234661408,2504.890753,163.18135010731558,8.644569e-05,8.644569e-05,-0.79541,3.702e+05,-5.58733e-05,-5.16050964e-05,1.13888e-06,-3.09607,0.020379,0.00028591
23241708,0.010372313657162537,2504.890753,163.24421371395678,8.971958e-05,8.971958e-05,-0.2786,3.702e+05,-5.79686e-05,-5.37023365e-05,1.13931e-06,-3.0966,0.020416,0.00028643
23250654,0.010376306079663666,2504.890753,163.30707732059798,9.299174e-05,9.299174e-05,0.24974,3.702e+05,-6.00628e-05,-5.57987891e-05,1.13974e-06,-3.09715,0.020336,0.00028534
23259600,0.010380298502164795,2504.890753,163.36994092723918,9.625272e-05,9.625272e-05,0.75244,3.702e+05,-6.21502e-05,-5.78890499e-05,1.14018e-06,-3.09772,0.020138,0.00028266
23268546,0.010384290924665925,2504.890753,163.4328045338804,9.949307e-05,9.949307e-05,1.2141,3.702e+05,-6.42245e-05,-5.99675014e-05,1.14061e-06,-3.0983,0.019826,0.00027841
23277492,0.010388283347167054,2504.890753,163.4956681405216,0.0001027034,0.0001027034,1.7009,3.702e+05,-6.62802e-05,-6.20311814e-05,1.14104e-06,-3.0989,0.019402,0.00027261
23286438,0.010392275769668183,2504.890753,163.5585317471628,0.0001058744,0.0001058744,2.1935,3.702e+05,-6.83112e-05,-6.40749872e-05,1.14147e-06,-3.09952,0.018872,0.00026533
23295384,0.010396268192169312,2504.890753,163.621395353804,0.000108997,0.000108997,2.6853,3.702e+05,-7.03117e-05,-6.60921857e-05,1.14189e-06,-3.10015,0.018242,0.00025664
23304330,0.010400260614670441,2504.890753,163.6842589604452,0.0001120621,0.0001120621,3.1582,3.702e+05,-7.22761e-05,-6.807901e-05,1.14231e-06,-3.1008,0.017519,0.00024665
23313276,0.01040425303717157,2504.890753,163.7471225670864,0.0001150608,0.0001150608,3.5891,3.702e+05,-7.41988e-05,-7.0028599e-05,1.14272e-06,-3.10147,0.016712,0.00023549
23322222,0.0104082454596727,2504.890753,163.8099861737276,0.0001179845,0.0001179845,4.0372,3.702e+05,-7.6074e-05,-7.19345898e-05,1.14312e-06,-3.10216,0.015829,0.0002232
23331168,0.010412237882173828,2504.890753,163.8728497803688,0.0001208248,0.0001208248,4.4468,3.702e+05,-7.78963e-05,-7.37922993e-05,1.1435e-06,-3.10286,0.014882,0.00021001
23340114,0.010416230304674957,2504.890753,163.93571338701,0.0001235733,0.0001235733,4.8474,3.702e+05,-7.96605e-05,-7.55962519e-05,1.14388e-06,-3.10358,0.01388,0.00019617
23349060,0.010420222727176087,2504.890753,163.9985769936512,0.0001262222,0.0001262222,5.2097,3.702e+05,-8.13614e-05,-7.73404194e-05,1.14424e-06,-3.10431,0.012837,0.00018164
23358006,0.010424215149677216,2504.890753,164.0614406002924,0.0001287639,0.0001287639,5.5631,3.702e+05,-8.29943e-05,-7.9019383e-05,1.14459e-06,-3.10506,0.011763,0.0001667
23366952,0.010428207572178345,2504.890753,164.1243042069336,0.000131191,0.000131191,5.9458,3.702e+05,-8.45537e-05,-8.06266317e-05,1.14492e-06,-3.10583,0.010671,0.0001514
23375898,0.010432199994679474,2504.890753,164.1871678135748,0.0001334964,0.0001334964,6.3476,3.702e+05,-8.6035e-05,-8.21563896e-05,1.14524e-06,-3.10661,0.0095739,0.00013579
23384844,0.010436192417180603,2504.890753,164.250031420216,0.0001356736,0.0001356736,6.6509,3.702e+05,-8.7434e-05,-8.36027337e-05,1.14553e-06,-3.10741,0.0084844,0.00012025
23393790,0.010440184839681732,2504.890753,164.3128950268572,0.0001377163,0.0001377163,6.7367,3.702e+05,-8.87463e-05,-8.49579735e-05,1.1458e-06,-3.10822,0.0074145,0.00010524
23402736,0.010444177262182861,2504.890753,164.3757586334984,0.0001396185,0.0001396185,7.1069,3.702e+05,-8.99682e-05,-8.62218015e-05,1.14605e-06,-3.10904,0.0063772,9.0463e-05
23411682,0.01044816968468399,2504.890753,164.4386222401396,0.0001413748,0.0001413748,7.3312,3.702e+05,-9.10964e-05,-8.73947487e-05,1.14628e-06,-3.10988,0.0053842,7.6569e-05
23420628,0.01045216210718512,2504.890753,164.5014858467808,0.0001429801,0.0001429801,7.5788,3.702e+05,-9.21276e-05,-8.84672979e-05,1.14648e-06,-3.11072,0.004447,6.3241e-05
